,Unnamed: 0,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
360,360,dfee4dee-8e31-4a15-9451-e95e4e368a37,2020-01-23,BONA_080.basePlot.bgc,D19,BONA,BONA_080,tower,2019-08-26T22:23Z,2019-08-26T22:23Z,BONA_080-M-5-9-20190826,A00000100812,BONA_080-M-5-9-20190826-CN,A00000103272,soil,N,N,4.4,-26.1,0.35,7.62,22.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
361,361,e23a204c-bb8d-4f0a-94ee-420b8ff11437,2020-01-23,BONA_080.basePlot.bgc,D19,BONA,BONA_080,tower,2019-08-26T23:09Z,2019-08-26T23:09Z,BONA_080-M-8.5-24-20190826,A00000100813,BONA_080-M-8.5-24-20190826-CN,A00000103240,soil,N,N,3.7,-26.3,0.26,5.13,20.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
362,362,a70dc96e-bd1e-409b-bd9a-a6fc15190a91,2020-01-23,BONA_080.basePlot.bgc,D19,BONA,BONA_080,tower,2019-08-26T23:09Z,2019-08-26T23:09Z,BONA_080-O-8.5-24-20190826,A00000103281,BONA_080-O-8.5-24-20190826-CN,A00000103243,soil,N,N,2.4,-27.9,1.0,32.76,32.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
363,363,502ca329-3fa1-4a0e-87bb-73162786d1a7,2020-01-30,BONA_070.basePlot.bgc,D19,BONA,BONA_070,tower,2019-08-26T23:15Z,2019-08-26T23:15Z,BONA_070-M-30-21.5-20190826,A00000100807,BONA_070-M-30-21.5-20190826-CN,A00000101336,soil,N,N,4.7,-26.3,1.49,35.73,24.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
364,364,8fbb9dd0-3a8c-4b80-acdc-58483f93294d,2020-01-23,BONA_070.basePlot.bgc,D19,BONA,BONA_070,tower,2019-08-26T23:15Z,2019-08-26T23:15Z,BONA_070-O-30-21.5-20190826,A00000103274,BONA_070-O-30-21.5-20190826-CN,A00000103253,soil,N,N,4.6,-26.7,1.34,48.07,36.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
365,365,b2d68925-38fa-4eb9-b697-dd1531185291,2020-01-23,BONA_070.basePlot.bgc,D19,BONA,BONA_070,tower,2019-08-26T23:55Z,2019-08-26T23:55Z,BONA_070-M-3-13.5-20190826,A00000100806,BONA_070-M-3-13.5-20190826-CN,A00000103250,soil,N,N,2.5,-26.5,0.51,11.14,21.8,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
366,366,ce9fd18b-0e17-4378-80f7-14134ac48d8a,2020-01-23,BONA_070.basePlot.bgc,D19,BONA,BONA_070,tower,2019-08-26T23:55Z,2019-08-26T23:55Z,BONA_070-O-3-13.5-20190826,A00000103275,BONA_070-O-3-13.5-20190826-CN,A00000103254,soil,N,N,2.7,-27.2,1.7,46.2,27.2,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
367,367,9ca47314-de25-47c8-aa22-c5ec83ae840b,2020-01-23,BONA_080.basePlot.bgc,D19,BONA,BONA_080,tower,2019-08-26T23:59Z,2019-08-26T23:59Z,BONA_080-O-30-6-20190826,A00000103280,BONA_080-O-30-6-20190826-CN,A00000103241,soil,N,N,2.6,-26.6,1.42,40.11,28.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
368,368,e322a9ab-e3c0-45f4-8656-dea83cb52bf1,2020-01-23,BONA_080.basePlot.bgc,D19,BONA,BONA_080,tower,2019-08-27T00:01Z,2019-08-27T00:01Z,BONA_080-M-30-6-20190826,A00000100814,BONA_080-M-30-6-20190826-CN,A00000103273,soil,N,N,3.4,-26.5,0.19,4.04,20.8,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
369,369,73c7d361-165a-4af5-9def-0fb7979b9d43,2020-01-30,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T19:52Z,2019-08-28T19:52Z,BONA_006-O-2-31.5-20190828,A00000100671,BONA_006-O-2-31.5-20190828-CN,A00000103236,soil,N,N,2.9,-26.4,0.63,23.71,37.7,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
370,370,6cd6c5fc-8d57-4999-8b05-a0ab2d33f48c,2020-01-22,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T19:52Z,2019-08-28T19:52Z,BONA_006-M-2-31.5-20190828,A00000100797,BONA_006-M-2-31.5-20190828-CN,A00000103202,soil,N,N,4.1,-25.8,0.23,6.67,29.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
371,371,dc12d260-1768-44a9-9382-309a0c56a730,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T20:23Z,2019-08-28T20:23Z,BONA_013-O-31-29.5-20190828,A00000103262,BONA_013-O-31-29.5-20190828-CN,A00000103225,soil,N,N,1.7,-27.6,0.83,16.27,19.7,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
372,372,4f46c0b3-807e-40e2-ac7a-bf7de45549b0,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T20:23Z,2019-08-28T20:23Z,BONA_013-M-31-29.5-20190828,A00000100805,BONA_013-M-31-29.5-20190828-CN,A00000103224,soil,N,N,4.1,-26.5,0.14,2.51,17.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
373,373,4fa7b3f9-bdef-463e-938b-dcf4de1cb8d7,2020-01-22,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T20:51Z,2019-08-28T20:51Z,BONA_006-O-24.5-34.5-20190828,A00000103258,BONA_006-O-24.5-34.5-20190828-CN,A00000103238,soil,N,N,2.7,-28.3,0.93,46.38,49.6,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
374,374,17069613-35eb-48e7-bd6c-01555e690e59,2020-01-22,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T20:51Z,2019-08-28T20:51Z,BONA_006-M-24.5-34.5-20190828,A00000100799,BONA_006-M-24.5-34.5-20190828-CN,A00000103234,soil,N,N,3.6,-23.9,0.76,22.47,29.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
375,375,9288b29c-853f-454b-b523-9889d191e316,2020-01-22,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T20:51Z,2019-08-28T20:51Z,BONA_006-O-24.5-34.5-20190828,A00000103258,BONA_006-O-24.5-34.5-20190828-CN,A00000103238,soil,N,N,2.4,-28.5,0.94,46.7,49.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
376,376,2b7d265b-adb2-4209-becb-479b0fdb783c,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T21:25Z,2019-08-28T21:25Z,BONA_013-M-19-30.5-20190828,A00000100804,BONA_013-M-19-30.5-20190828-CN,A00000103256,soil,N,N,3.6,-26.7,0.2,4.15,20.4,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
377,377,5c20fd93-89dd-46d0-b999-d4656e127282,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T21:25Z,2019-08-28T21:25Z,BONA_013-O-19-30.5-20190828,A00000103264,BONA_013-O-19-30.5-20190828-CN,A00000103227,soil,N,N,2.3,-28.1,1.57,36.94,23.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
378,378,588b84f2-ee3d-47ff-95f5-298a7905f678,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T21:25Z,2019-08-28T21:25Z,BONA_013-M-19-30.5-20190828,A00000100804,BONA_013-M-19-30.5-20190828-CN,A00000103256,soil,N,N,3.5,-26.7,0.21,4.28,20.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
379,379,37fe61e1-fd1e-41e8-8a86-a2e055b8da9a,2020-01-22,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T21:46Z,2019-08-28T21:46Z,BONA_006-M-34.5-17.5-20190828,A00000100798,BONA_006-M-34.5-17.5-20190828-CN,A00000103235,soil,N,N,-3.4,-26.4,0.23,7.61,33.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
380,380,af04815b-56a0-4474-8b87-f1f3a4f561bc,2020-01-22,BONA_006.basePlot.bgc,D19,BONA,BONA_006,distributed,2019-08-28T21:46Z,2019-08-28T21:46Z,BONA_006-O-34.5-17.5-20190828,A00000103257,BONA_006-O-34.5-17.5-20190828-CN,A00000103237,soil,N,N,2.6,-27.7,1.23,42.88,34.8,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
381,381,6c994c3a-1198-451a-a5f2-3426fe410a51,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T22:14Z,2019-08-28T22:14Z,BONA_013-M-11.5-2.5-20190828,A00000100803,BONA_013-M-11.5-2.5-20190828-CN,A00000103223,soil,N,N,3.3,-27.1,0.16,3.16,19.8,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
382,382,30b08c71-c59c-4ff2-b570-4ae3e0442502,2020-01-23,BONA_013.basePlot.bgc,D19,BONA,BONA_013,distributed,2019-08-28T22:14Z,2019-08-28T22:14Z,BONA_013-O-11.5-2.5-20190828,A00000103263,BONA_013-O-11.5-2.5-20190828-CN,A00000103226,soil,N,N,1.7,-27.2,1.18,24.23,20.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
383,383,cc62a10f-fa48-4f0d-b8b3-52823d3ac361,2020-01-22,BONA_002.basePlot.bgc,D19,BONA,BONA_002,distributed,2019-08-29T01:26Z,2019-08-29T01:26Z,BONA_002-O-6-8.5-20190828,A00000100650,BONA_002-O-6-8.5-20190828-CN,A00000103215,soil,N,N,1.7,-27.5,0.76,12.27,16.2,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T082745Z,RELEASE-2025
384,384,73a06654-c389-47db-b1da-b11b6c166cb8,2020-01-22,BONA_002.basePlot.bgc,D19,BONA,BONA_002,distributed,2019-08-29T01:26Z,2019-08-29T01:26Z,BONA_002-M-6-8.5-20190828,A00000100791,BONA_002-M-6-8.5-20190828-CN,A00000103213,soil,N,N,2.3,-27.3,0.19,3.01,16.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T082745Z,RELEASE-2025
