,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
3043,f3399be6-eb5e-42e3-9c84-2d0bf5488413,2015-01-15,OSBS_026.basePlot.bgc,D03,OSBS,OSBS_026,tower,2014-07-01T16:00Z,2014-07-01T16:00Z,OSBS_026-M-19-30-20140701,,OSBS_026-M-19-30-20140701-CN,,soil,N,,3.9,-25.5,0.02,0.45,28.7,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T103846Z,RELEASE-2025
3044,f9ad9a95-3387-4428-b22b-6b01a04e24d8,2015-01-15,OSBS_026.basePlot.bgc,D03,OSBS,OSBS_026,tower,2014-07-10T16:00Z,2014-07-10T16:00Z,OSBS_026-M-31-3-20140710,,OSBS_026-M-31-3-20140710-CN,,soil,N,,3.3,-26.6,0.02,0.7,36.9,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T103846Z,RELEASE-2025
3045,57cba3ea-e54f-417e-842d-86e25b9bd6ad,2015-01-15,OSBS_026.basePlot.bgc,D03,OSBS,OSBS_026,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,OSBS_026-M-23-8-20140805,,OSBS_026-M-23-8-20140805-CN,,soil,N,,2.0,-25.1,0.02,1.12,54.8,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3046,70785e68-4dc8-4803-a753-c5151fa878c8,2015-01-15,OSBS_027.basePlot.bgc,D03,OSBS,OSBS_027,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,OSBS_027-M-33-17-20140805,,OSBS_027-M-33-17-20140805-CN,,soil,N,,2.3,-26.5,0.02,0.6,26.8,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3047,3e50c47a-0977-445d-a270-114f54c0adc9,2015-01-15,OSBS_004.basePlot.bgc,D03,OSBS,OSBS_004,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,OSBS_004-M-4-9-20140813,,OSBS_004-M-4-9-20140813-CN,,soil,N,,-11.1,-25.8,0.05,2.28,49.7,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3048,3409b8c3-e529-4a4f-8090-ec486c6c9efc,2015-01-15,OSBS_002.basePlot.bgc,D03,OSBS,OSBS_002,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_002-M-35-24-20140818,,OSBS_002-M-35-24-20140818-CN,,soil,N,,3.3,-25.3,0.02,0.57,26.8,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3049,b5ee7fd3-714a-45ec-94ba-d06c0705010f,2015-01-15,OSBS_002.basePlot.bgc,D03,OSBS,OSBS_002,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_002-M-5-26-20140818,,OSBS_002-M-5-26-20140818-CN,,soil,N,,3.6,-26.6,0.03,0.91,36.4,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3050,a8f1c799-07f3-4df7-96d2-12fded8cf769,2015-01-15,OSBS_025.basePlot.bgc,D03,OSBS,OSBS_025,tower,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_025-M-23-30-20140818,,OSBS_025-M-23-30-20140818-CN,,soil,N,,4.0,-23.8,0.02,0.42,22.9,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3051,31f7b81f-2749-4557-82b3-c87ab3684947,2015-01-15,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_001-M-29-2-20140818,,OSBS_001-M-29-2-20140818-CN,,soil,N,,1.2,-27.7,0.03,0.74,21.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3052,0047d607-2bb6-4edd-b23b-bf1674b3ed45,2015-01-15,OSBS_022.basePlot.bgc,D03,OSBS,OSBS_022,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_022-M-15-33-20140818,,OSBS_022-M-15-33-20140818-CN,,soil,N,,1.7,-26.7,1.6,28.67,17.9,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3053,0a87b912-7985-4ef4-a187-9941220faf69,2015-01-15,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_001-M-26-3-20140818,,OSBS_001-M-26-3-20140818-CN,,soil,N,,1.2,-27.3,0.05,1.21,25.9,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3054,8a4c0022-466e-4775-8232-fe754747a8f2,2015-01-15,OSBS_003.basePlot.bgc,D03,OSBS,OSBS_003,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_003-M-17-9-20140818,,OSBS_003-M-17-9-20140818-CN,,soil,N,,3.6,-26.2,0.04,1.38,31.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3055,06893654-0e23-453e-987c-985aea9250b2,2015-01-15,OSBS_003.basePlot.bgc,D03,OSBS,OSBS_003,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_003-M-9-11-20140818,,OSBS_003-M-9-11-20140818-CN,,soil,N,,5.0,-26.2,0.03,0.95,28.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3056,8cf22c84-8d7a-4868-81e8-e4effc5435df,2015-01-15,OSBS_022.basePlot.bgc,D03,OSBS,OSBS_022,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_022-M-21-39-20140818,,OSBS_022-M-21-39-20140818-CN,,soil,N,,1.5,-26.3,1.1,17.96,16.3,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3057,06af92fd-e1c1-42a3-8b60-aecb74aaedd5,2015-01-15,OSBS_003.basePlot.bgc,D03,OSBS,OSBS_003,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_003-M-29-37-20140818,,OSBS_003-M-29-37-20140818-CN,,soil,N,,4.3,-26.0,0.03,0.99,28.2,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3058,65a7e33f-7447-4082-8cab-9ead9e15a357,2015-01-15,OSBS_002.basePlot.bgc,D03,OSBS,OSBS_002,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_002-M-12-7-20140818,,OSBS_002-M-12-7-20140818-CN,,soil,N,,3.3,-26.1,0.02,0.77,33.5,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3059,8863f7a8-f6b5-4f76-bf94-e911ea2329e3,2015-01-15,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_001-M-17-34-20140818,,OSBS_001-M-17-34-20140818-CN,,soil,N,,1.1,-28.0,0.06,1.5,26.3,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3060,7e5f4b63-792b-4796-8747-dd9e91a3bb7a,2015-01-15,OSBS_027.basePlot.bgc,D03,OSBS,OSBS_027,tower,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_027-M-18-37-20140818,,OSBS_027-M-18-37-20140818-CN,,soil,N,,-6.0,-26.8,0.1,3.51,36.1,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3061,ba79a031-fc14-40ef-8db8-1f1baa8f380d,2015-01-15,OSBS_005.basePlot.bgc,D03,OSBS,OSBS_005,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_005-M-39-30-20140818,,OSBS_005-M-39-30-20140818-CN,,soil,N,,0.5,-28.6,3.19,32.05,10.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3062,88cd42f6-9c3c-44f3-9389-06d986199877,2015-01-15,OSBS_004.basePlot.bgc,D03,OSBS,OSBS_004,distributed,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_004-M-24-40-20140818,,OSBS_004-M-24-40-20140818-CN,,soil,N,,-0.5,-25.1,0.04,1.56,39.7,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3063,13187fd1-635c-474b-bdf9-255de3eed167,2015-01-15,OSBS_025.basePlot.bgc,D03,OSBS,OSBS_025,tower,2014-08-18T16:00Z,2014-08-18T16:00Z,OSBS_025-M-30-38-20140818,,OSBS_025-M-30-38-20140818-CN,,soil,N,,4.0,-22.8,0.02,0.52,27.6,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T124648Z,RELEASE-2025
3064,607dee7e-2528-4d3f-86e6-290882e5d15d,2022-02-01,OSBS_002.basePlot.bgc,D03,OSBS,OSBS_002,distributed,2021-07-06T14:57Z,2021-07-06T14:57Z,OSBS_002-M-31-32.5-20210706,A00000315852,OSBS_002-M-31-32.5-20210706-CN,A00000074989,soil,N,N,4.1,-25.6,0.02,0.48,27.7,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3065,e920e6d8-7bc5-4e57-83ae-447c8c8af4e9,2022-01-24,OSBS_027.basePlot.bgc,D03,OSBS,OSBS_027,tower,2021-07-06T15:02Z,2021-07-06T15:02Z,OSBS_027-M-33.5-1.5-20210706,A00000315876,OSBS_027-M-33.5-1.5-20210706-CN,A00000075019,soil,N,N,2.4,-26.3,0.03,0.73,26.3,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3066,4c7395d0-4881-48ee-8704-045cbe32e281,2022-01-24,OSBS_027.basePlot.bgc,D03,OSBS,OSBS_027,tower,2021-07-06T15:32Z,2021-07-06T15:32Z,OSBS_027-M-21.5-37-20210706,A00000315885,OSBS_027-M-21.5-37-20210706-CN,A00000074991,soil,N,N,4.8,-26.0,0.02,0.45,26.5,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3067,869251ba-1be7-4d04-9910-b5de414ec66d,2022-02-01,OSBS_002.basePlot.bgc,D03,OSBS,OSBS_002,distributed,2021-07-06T15:34Z,2021-07-06T15:34Z,OSBS_002-M-35-10.5-20210706,A00000315900,OSBS_002-M-35-10.5-20210706-CN,A00000074998,soil,N,N,2.0,-25.5,0.02,0.63,26.1,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3068,73580a72-8da6-4c09-8254-ada028037e5d,2022-02-01,OSBS_002.basePlot.bgc,D03,OSBS,OSBS_002,distributed,2021-07-06T15:51Z,2021-07-06T15:51Z,OSBS_002-M-1-8-20210706,A00000315899,OSBS_002-M-1-8-20210706-CN,A00000074996,soil,N,N,3.5,-26.9,0.01,0.35,25.6,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3069,1d8d37b1-3643-4dda-9b68-d8a187595d63,2022-01-24,OSBS_027.basePlot.bgc,D03,OSBS,OSBS_027,tower,2021-07-06T15:53Z,2021-07-06T15:53Z,OSBS_027-M-6.5-36.5-20210706,A00000315886,OSBS_027-M-6.5-36.5-20210706-CN,A00000074995,soil,N,N,3.2,-26.9,0.02,0.45,24.0,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3070,6ff616cb-cdd6-4c52-b202-b2dc5747e68a,2022-01-24,OSBS_026.basePlot.bgc,D03,OSBS,OSBS_026,tower,2021-07-06T16:50Z,2021-07-06T16:50Z,OSBS_026-M-24.5-3.5-20210706,A00000315889,OSBS_026-M-24.5-3.5-20210706-CN,A00000075017,soil,N,N,3.8,-24.0,0.02,0.33,21.0,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3071,b00a38c8-e32c-4547-9e9c-02d8fa49f637,2022-01-24,OSBS_026.basePlot.bgc,D03,OSBS,OSBS_026,tower,2021-07-06T17:09Z,2021-07-06T17:09Z,OSBS_026-M-7.5-18.5-20210706,A00000315888,OSBS_026-M-7.5-18.5-20210706-CN,A00000074986,soil,N,N,3.8,-24.3,0.02,0.4,22.1,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3072,09e83b6b-fa9d-4f43-9147-7302045cf2d8,2022-02-16,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2021-07-06T17:22Z,2021-07-06T17:22Z,OSBS_001-M-38-4-20210706,A00000315850,OSBS_001-M-38-4-20210706-CN,A00000074997,soil,N,N,1.8,-27.5,0.04,1.21,30.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3073,43e062f2-0de9-4e9d-b9ce-2baa19e133d7,2022-01-21,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2021-07-06T17:22Z,2021-07-06T17:22Z,OSBS_001-O-38-4-20210706,A00000315853,OSBS_001-O-38-4-20210706-CN,A00000074999,soil,N,N,1.5,-27.6,0.07,2.14,32.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3074,1a7b7c81-735f-4dad-853e-52199ec5ef6f,2022-01-24,OSBS_026.basePlot.bgc,D03,OSBS,OSBS_026,tower,2021-07-06T17:30Z,2021-07-06T17:30Z,OSBS_026-M-25-35-20210706,A00000315887,OSBS_026-M-25-35-20210706-CN,A00000075018,soil,N,N,2.1,-26.6,0.03,1.01,30.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3075,eed90d7d-1d0a-4fd0-be31-32bb609608ce,2022-01-21,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2021-07-06T18:16Z,2021-07-06T18:16Z,OSBS_001-M-4-18-20210706,A00000315854,OSBS_001-M-4-18-20210706-CN,A00000075002,soil,N,N,0.9,-28.1,0.04,0.75,18.7,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3076,38d2a6dd-9ede-4787-8ef0-717c46c69878,2022-01-21,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2021-07-06T18:16Z,2021-07-06T18:16Z,OSBS_001-M-4-18-20210706,A00000315854,OSBS_001-M-4-18-20210706-CN,A00000075002,soil,N,N,0.8,-28.1,0.04,0.86,19.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3077,665014e5-8012-4b82-b536-c32004f27508,2022-03-01,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2021-07-06T18:56Z,2021-07-06T18:56Z,OSBS_001-M-16.5-31.5-20210706,A00000037664,OSBS_001-M-16.5-31.5-20210706-CN,A00000075001,soil,N,N,2.2,-28.0,0.07,2.47,34.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3078,103be04b-172b-4753-8ae9-b06d1b474f1d,2022-01-21,OSBS_001.basePlot.bgc,D03,OSBS,OSBS_001,distributed,2021-07-06T18:56Z,2021-07-06T18:56Z,OSBS_001-O-16.5-31.5-20210706,A00000037663,OSBS_001-O-16.5-31.5-20210706-CN,A00000075000,soil,N,N,0.4,-28.2,0.64,17.82,27.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3079,a56b1cf3-685a-4b5e-8b8b-06678d1f1add,2022-01-24,OSBS_029.basePlot.bgc,D03,OSBS,OSBS_029,tower,2021-07-06T19:17Z,2021-07-06T19:17Z,OSBS_029-M-32-10-20210706,A00000315873,OSBS_029-M-32-10-20210706-CN,A00000074987,soil,N,N,5.1,-26.7,0.02,0.57,29.3,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
3080,51470cc1-6d22-4955-9320-eaae21765885,2022-01-24,OSBS_029.basePlot.bgc,D03,OSBS,OSBS_029,tower,2021-07-06T19:35Z,2021-07-06T19:35Z,OSBS_029-M-36.5-33.5-20210706,A00000315874,OSBS_029-M-36.5-33.5-20210706-CN,A00000074992,soil,N,N,4.0,-27.4,0.01,0.3,20.7,sample d15N out of qaqc tolerance,sample percent N out of qaqc tolerance,OK,OK,1.0,N amplitude below threshold for reliable data. Maximum amount of sample used. Cannot rerun.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T111120Z,RELEASE-2025
