,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
1364,1364,a342fd58-0866-4a28-9e4b-652fcd6a68d7,D03,JERC,JERC,"JERC_011.basePlot.all, JERC_013.basePlot.all",10/10/23,10/11/23,N,actual,,JERC.20231010.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-firstInvasiveSighting,,Paspalum urvillei Steud.,,,,,,,primary,Possible first NEON documented occurrence at this specific plot.,0000-0002-9814-2044,,20241118T022024Z,RELEASE-2025
2391,2391,3edfd85b-9c78-47b0-8acf-1cda8e89fd7b,D16,MCRA,MCRA,"MCRA.AOS.reach,MCRA.AOS.riparian.transect.10,MCRA.AOS.riparian.transect.09,MCRA.AOS.riparian.transect.08,MCRA.AOS.riparian.transect.07,MCRA.AOS.riparian.transect.06,MCRA.AOS.riparian.transect.05,MCRA.AOS.riparian.transect.04,MCRA.AOS.riparian.transect.03,MCRA.AOS.riparian.transect.02,MCRA.AOS.riparian.transect.01,MCRA.AOS.gauge,MCRA.AOS.discharge,MCRA.AOS.S2,SGAUGE104038,MCRA.AOS.gauge,S1LOC104029,CFGLOC113803,CFGLOC104030,CFGLOC113804,CFGLOC104031,CFGLOC104032,S2LOC104033,CFGLOC113805,CFGLOC113806,CFGLOC104035,CFGLOC104037,CFGLOC104034,CFGLOC104036,METSTN104057,CFGLOC104061,CFGLOC104058,CFGLOC104062,CFGLOC104060,CFGLOC104063,CFGLOC104059",8/15/22,8/17/22,N,estimated,Technicians visiting site on noted days made the following observations,MCRA.20220815.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-animal-smallVertebrate,,,otherAmphibian,,,,,,primary,"large numbers of Pacific Tree Frogs, Pseudacris regilla, seen throughout reach, formerly a rare sight with ~1-2 sightings per year",0000-0002-2086-5736,,20241118T082415Z,RELEASE-2025
2671,2671,2e188ecb-1607-40c0-9a3c-18a85df05713,D03,OSBS,OSBS,OSBS_031.basePlot.all,11/8/22,11/8/22,N,actual,This is the date grass was first reported. Not sure how long the grass has been established in the plot.,OSBS.20221108.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-firstInvasiveSighting,,Melinis repens (Willd.) Zizka,,,,,,,primary,Approximately 9 clumps of non-native natal grass found in OSBS_031 in a 7 meter radius NE of litter trap OSBS_031_845E in subplot 41. Grass can also be found along fire break G3 to C15. Reported on iNaturalist https://www.inaturalist.org/observations/141465865.,0000-0001-5833-8133,,20241118T102135Z,RELEASE-2025
2827,2827,7013d918-d37f-41eb-8757-5915f9b3ff6d,D15,REDB,REDB,"CFGLOC112599, CFGLOC101383, CFGLOC101386, CFGLOC101382, CFGLOC101385, CFGLOC101384, CFGLOC112598, S2LOC101377, CFGLOC112600, CFGLOC101380, CFGLOC101378, CFGLOC101379, SGAUGE112590, S1LOC101373, CFGLOC101376, CFGLOC101374, CFGLOC101375, METSTN101390, CFGLOC101393, CFGLOC101391, CFGLOC101396, CFGLOC101395, CFGLOC101392, CFGLOC101394, REDB.AOS.groundwater.well.005, REDB.AOS.groundwater.well.004, REDB.AOS.groundwater.well.003, REDB.AOS.groundwater.well.002, REDB.AOS.groundwater.well.001, REDB.AOS.riparian.transect.10, REDB.AOS.riparian.transect.09, REDB.AOS.riparian.transect.08, REDB.AOS.riparian.transect.07, REDB.AOS.riparian.transect.06, REDB.AOS.riparian.transect.05, REDB.AOS.riparian.transect.04, REDB.AOS.riparian.transect.03, REDB.AOS.riparian.transect.02, REDB.AOS.riparian.transect.01, REDB.AOS.reach, REDB.AOS.reaeration.station.04, REDB.AOS.reaeration.station.03, REDB.AOS.reaeration.station.02, REDB.AOS.reaeration.station.01, REDB.AOS.reaeration.station.drip, REDB.AOS.sediment.03, REDB.AOS.sediment.02, REDB.AOS.sediment.01, REDB.AOS.sediment.parent, REDB.AOS.fish.point.11, REDB.AOS.fish.point.10, REDB.AOS.fish.point.09, REDB.AOS.fish.point.08, REDB.AOS.fish.point.07, REDB.AOS.fish.point.06, REDB.AOS.fish.point.05, REDB.AOS.fish.point.04, REDB.AOS.fish.point.03, REDB.AOS.fish.point.02, REDB.AOS.fish.point.01, REDB.AOS.aquatic.plant.transect.10, REDB.AOS.aquatic.plant.transect.09, REDB.AOS.aquatic.plant.transect.08, REDB.AOS.aquatic.plant.transect.07, REDB.AOS.aquatic.plant.transect.06, REDB.AOS.aquatic.plant.transect.05, REDB.AOS.aquatic.plant.transect.04, REDB.AOS.aquatic.plant.transect.03, REDB.AOS.aquatic.plant.transect.02, REDB.AOS.aquatic.plant.transect.01, REDB.AOS.reach.bottom, REDB.AOS.discharge, REDB.AOS.S2",6/15/20,6/16/20,N,actual,,REDB.20200615.populationSpike,NEON.DOC.003282vC,populationSpike,populationSpike-animal-smallVertebrate,,,otherFish,,,,,,secondary,"In 2020, Utah Division of Wildlife Resources reported that 102 Bonneville Cutthroat Trout, 6 inches in length on average, were stocked in Red Butte Reservoir on June 15. The Red Butte Reservoir is downstream of the entire research reach. More information can be found at https://dwrapps.utah.gov/fishstocking/Fish.",0000-0003-0485-3687,,20241118T161309Z,RELEASE-2025
2828,2828,a857dea5-ba11-40a3-bd61-70bdcc414667,D15,REDB,REDB,"REDB.AOS.reach,REDB.AOS.riparian.transect.10,REDB.AOS.riparian.transect.09,REDB.AOS.riparian.transect.08,REDB.AOS.riparian.transect.07,REDB.AOS.riparian.transect.06,REDB.AOS.riparian.transect.05,REDB.AOS.riparian.transect.04,REDB.AOS.riparian.transect.03,REDB.AOS.riparian.transect.02,REDB.AOS.riparian.transect.01,REDB.AOS.discharge,REDB.AOS.S2,S1LOC101373,CFGLOC101376,CFGLOC101374,CFGLOC101375,S2LOC101377,CFGLOC112600,CFGLOC101380,CFGLOC101378,CFGLOC101379,SGAUGE112590,REDB.AOS.gauge",10/12/20,10/12/20,N,actual,,REDB.20201012.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-animal-smallVertebrate,,,otherFish,,,,,,secondary,"In 2020, Utah Division of Wildlife Resources reported that 2001 Bonneville Cutthroat Trout, 2.27 inches in length on average, were stocked in Red Butte Reservoir on October 12th. The Red Butte Reservoir is downstream of the entire research reach. More information can be found at https://dwrapps.utah.gov/fishstocking/Fish.",0000-0002-1768-4424,,20241118T142458Z,RELEASE-2025
2829,2829,19000042-7849-453a-aab2-893110459a85,D15,REDB,REDB,"REDB.AOS.reach,REDB.AOS.riparian.transect.10,REDB.AOS.riparian.transect.09,REDB.AOS.riparian.transect.08,REDB.AOS.riparian.transect.07,REDB.AOS.riparian.transect.06,REDB.AOS.riparian.transect.05,REDB.AOS.riparian.transect.04,REDB.AOS.riparian.transect.03,REDB.AOS.riparian.transect.02,REDB.AOS.riparian.transect.01,REDB.AOS.discharge,REDB.AOS.S2,S1LOC101373,CFGLOC101376,CFGLOC101374,CFGLOC101375,S2LOC101377,CFGLOC112600,CFGLOC101380,CFGLOC101378,CFGLOC101379,SGAUGE112590,REDB.AOS.gauge",10/13/21,10/13/21,N,actual,,REDB.20211013.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-animal-smallVertebrate,,,otherFish,,,,,,secondary,"In 2021, Utah Division of Wildlife Resources reported that 1646 Bonneville Cutthroat Trout, 2.43 inches in length on average, were stocked in Red Butte Reservoir on October 13th. 833 Bonneville Cutthroat Trout 2.43 inches in length on average were stocked in Red Butte Creek. The Red Butte Reservoir is downstream of the entire research reach. More information can be found at https://dwrapps.utah.gov/fishstocking/Fish.",0000-0002-1768-4424,,20241118T193153Z,RELEASE-2025
2830,2830,48e00088-d9ae-4305-87e1-9b4191d518f4,D15,REDB,REDB,"REDB.AOS.reach,REDB.AOS.riparian.transect.10,REDB.AOS.riparian.transect.09,REDB.AOS.riparian.transect.08,REDB.AOS.riparian.transect.07,REDB.AOS.riparian.transect.06,REDB.AOS.riparian.transect.05,REDB.AOS.riparian.transect.04,REDB.AOS.riparian.transect.03,REDB.AOS.riparian.transect.02,REDB.AOS.riparian.transect.01,REDB.AOS.discharge,REDB.AOS.S2,S1LOC101373,CFGLOC101376,CFGLOC101374,CFGLOC101375,S2LOC101377,CFGLOC112600,CFGLOC101380,CFGLOC101378,CFGLOC101379,SGAUGE112590,REDB.AOS.gauge",6/8/22,6/8/22,N,actual,,REDB.20220608.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-animal-smallVertebrate,,,otherFish,,,,,,secondary,"In 2022, Utah Division of Wildlife Resources reported that 50 Bonneville Cutthroat Trout, 6.22 inches in length on average, were stocked in Red Butte Creek on June 8th. More information can be found at https://dwrapps.utah.gov/fishstocking/Fish.",0000-0002-1768-4424,,20241118T133709Z,RELEASE-2025
2831,2831,d8d89023-442d-493b-9861-dabc80c4a92c,D15,REDB,REDB,"REDB.AOS.reach,REDB.AOS.riparian.transect.10,REDB.AOS.riparian.transect.09,REDB.AOS.riparian.transect.08,REDB.AOS.riparian.transect.07,REDB.AOS.riparian.transect.06,REDB.AOS.riparian.transect.05,REDB.AOS.riparian.transect.04,REDB.AOS.riparian.transect.03,REDB.AOS.riparian.transect.02,REDB.AOS.riparian.transect.01,REDB.AOS.discharge,REDB.AOS.S2,S1LOC101373,CFGLOC101376,CFGLOC101374,CFGLOC101375,S2LOC101377,CFGLOC112600,CFGLOC101380,CFGLOC101378,CFGLOC101379,SGAUGE112590,REDB.AOS.gauge",9/21/22,9/21/22,N,actual,,REDB.20220921.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-animal-smallVertebrate,,,otherFish,,,,,,secondary,"In 2022, Utah Division of Wildlife Resources reported that 2331 Bonneville Cutthroat Trout, 2.09 inches in length on average, were stocked in Red Butte Reservoir on September 21st. A quantity of 1669 Bonneville Cutthroat Trout, 2.3 inches in length on average were also stocked in Red Butte Creek on September 21st. The Red Butte Reservoir is downstream of the entire research reach. More information can be found at https://dwrapps.utah.gov/fishstocking/Fish.",0000-0002-1768-4424,,20241118T095428Z,RELEASE-2025
2836,2836,87e77431-1df6-4ca8-956a-07081b992949,D15,REDB,REDB,"REDB.AOS.reach,REDB.AOS.groundwater.well.005,REDB.AOS.groundwater.well.004,REDB.AOS.groundwater.well.003,REDB.AOS.groundwater.well.002,REDB.AOS.groundwater.well.001,REDB.AOS.riparian.transect.10,REDB.AOS.riparian.transect.09,REDB.AOS.riparian.transect.08,REDB.AOS.riparian.transect.07,REDB.AOS.riparian.transect.06,REDB.AOS.riparian.transect.05,REDB.AOS.riparian.transect.04,REDB.AOS.riparian.transect.03,REDB.AOS.riparian.transect.02,REDB.AOS.riparian.transect.01,REDB.AOS.discharge,REDB.AOS.S2,CFGLOC101383,CFGLOC101386,CFGLOC101382,CFGLOC101385,CFGLOC101384,SGAUGE112590,REDB.AOS.gauge,S1LOC101373,CFGLOC101376,CFGLOC101374,CFGLOC101375,S2LOC101377,CFGLOC112600,CFGLOC101380,CFGLOC101378,CFGLOC101379,METSTN101390,CFGLOC101393,CFGLOC101391,CFGLOC101396,CFGLOC101395,CFGLOC101392,CFGLOC101394,CFGLOC112599,CFGLOC112598,CFGLOC112597",10/31/23,10/31/23,N,actual,,REDB.20231031.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-animal-smallVertebrate,,,otherFish,,,,,,secondary,"In 2023, Utah Division of Wildlife Resources reported that 991 Bonneville cutthroat trout, 3.18 inches in length on average, were stocked in Red Butte creek on October 31st. A quantity of 2000 Bonneville cutthroat trout, 3.18 inches in length on average, were stocked in Red Butte Reservoir on October 31st. Red Butte Reservoir is downstream of the entire research reach. More information can be found at https://dwrapps.utah.gov/fishstocking/Fish.",0000-0002-6953-2748,,20241118T060537Z,RELEASE-2025
3393,3393,883a8039-9c2a-4daf-ae5d-29da596041f4,D14,SYCA,SYCA,"SYCA.AOS.reach,SYCA.AOS.groundwater.well.004,SYCA.AOS.groundwater.well.003,SYCA.AOS.groundwater.well.002,SYCA.AOS.groundwater.well.001,SYCA.AOS.riparian.transect.10,SYCA.AOS.riparian.transect.09,SYCA.AOS.riparian.transect.08,SYCA.AOS.riparian.transect.07,SYCA.AOS.riparian.transect.06,SYCA.AOS.riparian.transect.05,SYCA.AOS.riparian.transect.04,SYCA.AOS.riparian.transect.03,SYCA.AOS.riparian.transect.02,SYCA.AOS.riparian.transect.01,SYCA.AOS.gauge,SYCA.AOS.discharge,SYCA.AOS.S2,CFGLOC112560,CFGLOC112558,SGAUGE111016,CFGLOC111017,SYCA.AOS.gauge,S1LOC111007,CFGLOC111009,CFGLOC111010,CFGLOC113795,CFGLOC113796,CFGLOC111008,S2LOC111011,CFGLOC113797,CFGLOC113798,CFGLOC111012,CFGLOC111014,CFGLOC111013,CFGLOC111015,METSTN111018,CFGLOC111021,CFGLOC111024,CFGLOC111023,CFGLOC111019,CFGLOC111020,CFGLOC111022,CFGLOC111026,CFGLOC111025",3/19/19,3/19/19,N,estimated,Date is an estimate based on first observation of species within the NEON sampling reach. Date of first colonization was likely earlier than this first observation.,SYCA.20190319.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-firstInvasiveSighting,,Oncosiphon piluliferum (L. f.) Källersjö,,,,,,,primary,First observation of this invasive plant (AZ state noxious weed) at SYCA. Only a single plant was observed at this time.,0000-0001-8362-7797,,20241118T062916Z,RELEASE-2025
3431,3431,9ebc1072-c730-4cad-b94a-0b53fad3ad5e,D14,SYCA,SYCA,"SYCA.AOS.reach,SYCA.AOS.groundwater.well.004,SYCA.AOS.groundwater.well.003,SYCA.AOS.groundwater.well.002,SYCA.AOS.groundwater.well.001,SYCA.AOS.riparian.transect.10,SYCA.AOS.riparian.transect.09,SYCA.AOS.riparian.transect.08,SYCA.AOS.riparian.transect.07,SYCA.AOS.riparian.transect.06,SYCA.AOS.riparian.transect.05,SYCA.AOS.riparian.transect.04,SYCA.AOS.riparian.transect.03,SYCA.AOS.riparian.transect.02,SYCA.AOS.riparian.transect.01,SYCA.AOS.gauge,SYCA.AOS.discharge,SYCA.AOS.S2,CFGLOC112560,CFGLOC112558,SGAUGE111016,CFGLOC111017,SYCA.AOS.gauge,S1LOC111007,CFGLOC111009,CFGLOC111010,CFGLOC113795,CFGLOC113796,CFGLOC111008,S2LOC111011,CFGLOC113797,CFGLOC113798,CFGLOC111012,CFGLOC111014,CFGLOC111013,CFGLOC111015,METSTN111018,CFGLOC111021,CFGLOC111024,CFGLOC111023,CFGLOC111019,CFGLOC111020,CFGLOC111022,CFGLOC111026,CFGLOC111025",4/11/22,4/11/22,N,actual,,SYCA.20220411.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-plant,,Oncosiphon piluliferum (L. f.) Källersjö,,,,,,,primary,"Observations of this invasive plant have drastically increased in recent weeks. The first sighting was in 2019, and now the plant has spread across much of the site in open areas, along the stream banks, and is heavily present on the access/parking area for NEON.",0000-0001-8362-7797,,20241118T163910Z,RELEASE-2025
